k,stage,i,step,flag,x,minimum_selling_price,CO2_emission
17,NSGA2,16,4,success,"[ 75.036  74.999 199.154 210.871   4.905   1.818   0.6    35.      1.
   2.529  80.195 206.585 282.85    1.2     0.993   0.485]",0.6950668982048146,0.039258439324014245
17,NSGA2,17,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    233.333   1.2     1.      0.485]",0.5649902860237207,-0.01128605623357008
17,NSGA2,17,1,success,"[ 75.       75.      210.0275  210.        5.016     1.6       0.6
  35.        1.        1.3      82.6035  209.4665  233.015     1.24225
   1.        0.485  ]",0.5855333525729025,-0.011763549381635676
17,NSGA2,17,2,success,"[ 75.      75.     210.055  210.       5.032    1.6      0.6     35.
   1.       1.3     82.207  210.933  232.697    1.2845   1.       0.485 ]",0.6077602496912927,-0.011575630960679784
17,NSGA2,17,3,success,"[ 75.       75.      210.0825  210.        5.048     1.6       0.6
  35.        1.        1.3      81.8105  212.3995  232.379     1.32675
   1.        0.485  ]",0.6336859977730926,-0.012209345669423718
17,NSGA2,17,4,success,"[ 75.     75.    210.11  210.      5.064   1.6     0.6    35.      1.
   1.3    81.414 213.866 232.061   1.369   1.      0.485]",0.6630012086371759,-0.012950304236621695
17,NSGA2,18,0,success,"[ 75.407  77.338 210.    242.004   5.      3.804   0.6    37.248   1.
   1.738  83.    208.    280.      1.2     1.      0.485]",0.746377581464589,0.10569315767864879
17,NSGA2,18,1,not_converged,"[ 75.545    76.787   209.96125 238.253     4.9995    3.898     0.6
  37.8745    1.        1.6235   82.9565  208.54325 280.04625   1.20425
   0.99275   0.485  ]",,
17,NSGA2,19,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    41.667   1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5600572638818079,-0.003584534870300222
17,NSGA2,19,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  42.93725   1.        1.3      83.      208.16725 280.        1.2
   1.        0.485  ]",0.5594308231176028,-0.002616480958663749
17,NSGA2,19,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     44.2075
   1.       1.3     83.     208.3345 280.       1.2      1.       0.485 ]",0.5597824439436542,-0.0023416589755603455
17,NSGA2,19,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  45.47775   1.        1.3      83.      208.50175 280.        1.2
   1.        0.485  ]",0.5596689571608867,-0.00168688359434387
17,NSGA2,19,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    46.748   1.
   1.3    83.    208.669 280.      1.2     1.      0.485]",0.5600585093589886,-0.0014496631358485886
17,NSGA2,20,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   3.     83.    208.    280.      1.2     1.      0.485]",0.6882165978478553,-0.003846301283249905
17,NSGA2,20,1,success,"[ 74.69225  75.04425 210.      210.58375   4.9845    1.6005    0.6
  36.92075   1.        3.0405   82.97475 208.02325 280.        1.2
   1.        0.485  ]",0.6887359585342305,-0.001165801732002231
17,NSGA2,20,2,success,"[ 74.3845  75.0885 210.     211.1675   4.969    1.601    0.6     38.8415
   1.       3.081   82.9495 208.0465 280.       1.2      1.       0.485 ]",0.6893039512433168,0.0015697918375744441
17,NSGA2,20,3,success,"[ 74.07675  75.13275 210.      211.75125   4.9535    1.6015    0.6
  40.76225   1.        3.1215   82.92425 208.06975 280.        1.2
   1.        0.485  ]",0.6889901307927512,0.005171757973340876
17,NSGA2,20,4,success,"[ 73.769  75.177 210.    212.335   4.938   1.602   0.6    42.683   1.
   3.162  82.899 208.093 280.      1.2     1.      0.485]",0.6896787081711533,0.007975782271256846
17,NSGA2,21,0,success,"[ 71.932  70.328 210.    222.976   5.255   1.6     0.6    43.629   1.
   2.59   82.652 206.67  280.      1.2     1.      0.485]",0.6935659322335603,0.05151438331965564
17,NSGA2,21,1,success,"[ 72.699    66.85775 210.      224.07825   5.19125   1.6       0.6
  43.324     1.        2.77325  82.739   207.0025  280.        1.2
   1.        0.485  ]",0.6913482751506657,0.059536528811928426
17,NSGA2,21,2,success,"[ 73.466   63.3875 210.     225.1805   5.1275   1.6      0.6     43.019
   1.       2.9565  82.826  207.335  280.       1.2      1.       0.485 ]",0.6905742806656692,0.06678726043956132
17,NSGA2,21,3,success,"[ 74.233    59.91725 210.      226.28275   5.06375   1.6       0.6
  42.714     1.        3.13975  82.913   207.6675  280.        1.2
   1.        0.485  ]",0.6893381279838438,0.07493250536515335
17,NSGA2,21,4,success,"[ 75.     56.447 210.    227.385   5.      1.6     0.6    42.409   1.
   3.323  83.    208.    280.      1.2     1.      0.485]",0.6888539677599175,0.08353811592028657
17,NSGA2,22,0,success,"[ 75.     81.886 210.    210.      5.      1.6     0.6    35.      1.
   5.106  58.222 214.282 280.      1.2     1.      0.485]",0.7211292532210372,-0.0046478860304333906
17,NSGA2,22,1,success,"[ 73.28375  80.19125 209.94275 209.79      5.00275   1.6       0.6
  35.        1.        4.9495   56.687   212.6515  279.3865    1.2
   1.        0.485  ]",0.7254169115817424,-0.004107085564310938
17,NSGA2,22,2,success,"[ 71.5675  78.4965 209.8855 209.58     5.0055   1.6      0.6     35.
   1.       4.793   55.152  211.021  278.773    1.2      1.       0.485 ]",0.7271043933087284,-0.0036060160140875034
17,NSGA2,22,3,success,"[ 69.85125  76.80175 209.82825 209.37      5.00825   1.6       0.6
  35.        1.        4.6365   53.617   209.3905  278.1595    1.2
   1.        0.485  ]",0.7288276099942302,-0.003090202634775844
17,NSGA2,22,4,success,"[ 68.135  75.107 209.771 209.16    5.011   1.6     0.6    35.      1.
   4.48   52.082 207.76  277.546   1.2     1.      0.485]",0.7305319195007729,-0.0025606002760994425
17,NSGA2,23,0,success,"[ 75.086  75.018 209.404 214.13    4.817   2.386   0.6    35.      1.
   2.97   82.892 208.117 271.728   1.2     1.      0.485]",0.695313230331634,0.010573625617109204
17,NSGA2,23,1,success,"[ 75.06825  75.01075 208.67625 213.744     4.85125   2.5045    0.6
  35.1715    1.        2.78575  82.40375 207.636   269.62725   1.2005
   1.        0.485  ]",0.6970805285253053,0.011604679363540005
17,NSGA2,23,2,success,"[ 75.0505  75.0035 207.9485 213.358    4.8855   2.623    0.6     35.343
   1.       2.6015  81.9155 207.155  267.5265   1.201    1.       0.485 ]",0.6989186124907406,0.012649788755293035
17,NSGA2,23,3,success,"[ 75.03275  74.99625 207.22075 212.972     4.91975   2.7415    0.6
  35.5145    1.        2.41725  81.42725 206.674   265.42575   1.2015
   1.        0.485  ]",0.701218765144236,0.013712906640406081
17,NSGA2,23,4,success,"[ 75.015  74.989 206.493 212.586   4.954   2.86    0.6    35.686   1.
   2.233  80.939 206.193 263.325   1.202   1.      0.485]",0.7031251693327374,0.014766876418541701
17,NSGA2,24,0,success,"[ 97.889  75.    210.    209.961   5.      1.6     0.6    35.      1.
   4.838  83.    208.    280.      1.2     1.      0.485]",0.6988477918003699,-0.004881309351091236
17,NSGA2,24,1,success,"[ 98.41675  75.1315  210.      209.95225   5.        1.6       0.6
  32.5       1.        4.80425  82.419   208.16175 280.        1.2
   1.        0.485  ]",0.6915887021181499,-0.005866937460213443
17,NSGA2,24,2,success,"[ 98.9445  75.263  210.     209.9435   5.       1.6      0.6     30.
   1.       4.7705  81.838  208.3235 280.       1.2      1.       0.485 ]",0.6929934617057821,-0.007478366449209226
17,NSGA2,24,3,success,"[ 99.47225  75.3945  210.      209.93475   5.        1.6       0.6
  27.5       1.        4.73675  81.257   208.48525 280.        1.2
   1.        0.485  ]",0.7077798832532873,0.17625923565857413
17,NSGA2,24,4,success,"[100.     75.526 210.    209.926   5.      1.6     0.6    25.      1.
   4.703  80.676 208.647 280.      1.2     1.      0.485]",0.7095918380275938,0.17457951272260788
17,NSGA2,25,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   2.     83.    208.    280.      1.2     1.      0.485]",0.6882368060703803,-0.0038462800121172565
17,NSGA2,25,1,success,"[ 75.       75.      207.4855  210.        5.00975   1.6       0.6
  35.        1.        2.106    82.62175 208.      282.46275   1.2
   1.        0.485  ]",0.6887572820392518,0.00562920674900156
17,NSGA2,25,2,success,"[ 75.      75.     204.971  210.       5.0195   1.6      0.6     35.
   1.       2.212   82.2435 208.     284.9255   1.2      1.       0.485 ]",0.6892606197358538,0.015090365824293022
17,NSGA2,25,3,success,"[ 75.       75.      202.4565  210.        5.02925   1.6       0.6
  35.        1.        2.318    81.86525 208.      287.38825   1.2
   1.        0.485  ]",0.6900035700218476,0.024537203406424072
17,NSGA2,25,4,success,"[ 75.     75.    199.942 210.      5.039   1.6     0.6    35.      1.
   2.424  81.487 208.    289.851   1.2     1.      0.485]",0.69054158774782,0.033969879952960025
17,NSGA2,26,0,success,"[ 75.     75.    210.    210.107   3.401   1.6     0.6    35.      1.
   3.328  83.    208.    280.      1.2     1.      0.485]",0.688384409079503,-0.003874861009237368
17,NSGA2,26,1,success,"[ 75.       75.      210.      210.314     3.448     1.6175    0.6
  35.        1.        3.234    83.      208.      280.        1.19925
   0.97025   0.485  ]",0.6874914553974036,-0.0031311322801995728
17,NSGA2,26,2,success,"[ 75.      75.     210.     210.521    3.495    1.635    0.6     35.
   1.       3.14    83.     208.     280.       1.1985   0.9405   0.485 ]",0.6866151529228777,-0.002408483566165078
17,NSGA2,26,3,success,"[ 75.       75.      210.      210.728     3.542     1.6525    0.6
  35.        1.        3.046    83.      208.      280.        1.19775
   0.91075   0.485  ]",0.6857524515933872,-0.0016906721931148234
17,NSGA2,26,4,success,"[ 75.     75.    210.    210.935   3.589   1.67    0.6    35.      1.
   2.952  83.    208.    280.      1.197   0.881   0.485]",0.6849032525192595,-0.0009733127839329609
17,NSGA2,27,0,success,"[ 75.     75.    210.    222.851   5.      2.24    0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5685857307985266,0.032754359417531034
17,NSGA2,27,1,success,"[ 75.01875  74.96725 210.      223.04425   5.        2.32025   0.5975
  36.16875   1.        1.54825  83.      208.18975 280.        1.21775
   1.        0.484  ]",0.6990271863275018,0.04464984653451167
17,NSGA2,27,2,success,"[ 75.0375  74.9345 210.     223.2375   5.       2.4005   0.595   37.3375
   1.       1.7965  83.     208.3795 280.       1.2355   1.       0.483 ]",0.7002882365067946,0.04687552528050903
17,NSGA2,27,3,success,"[ 75.05625  74.90175 210.      223.43075   5.        2.48075   0.5925
  38.50625   1.        2.04475  83.      208.56925 280.        1.25325
   1.        0.482  ]",0.7023569495184918,0.048417048601879106
17,NSGA2,27,4,success,"[ 75.075  74.869 210.    223.624   5.      2.561   0.59   39.675   1.
   2.293  83.    208.759 280.      1.271   1.      0.481]",0.7037754047751433,0.050530977710214794
17,NSGA2,28,0,success,"[ 85.406  75.    210.    225.231   5.      2.059   0.6    35.      1.
   1.825  83.    212.363 280.      1.292   0.994   0.485]",0.7197721837413568,0.05363219920719868
17,NSGA2,28,1,success,"[ 87.159    75.00575 209.94925 226.059     4.99975   2.4105    0.6
  35.26575   1.        1.69275  82.9005  213.578   279.62725   1.31175
   0.99175   0.485  ]",0.721365914509296,0.05755749922550099
17,NSGA2,28,2,success,"[ 88.912   75.0115 209.8985 226.887    4.9995   2.762    0.6     35.5315
   1.       1.5605  82.801  214.793  279.2545   1.3315   0.9895   0.485 ]",0.7271086169949121,0.061669723645842514
17,NSGA2,28,3,success,"[ 90.665    75.01725 209.84775 227.715     4.99925   3.1135    0.6
  35.79725   1.        1.42825  82.7015  216.008   278.88175   1.35125
   0.98725   0.485  ]",0.7328037826758076,0.06586709780372743
17,NSGA2,28,4,success,"[ 92.418  75.023 209.797 228.543   4.999   3.465   0.6    36.063   1.
   1.296  82.602 217.223 278.509   1.371   0.985   0.485]",0.6133501977451074,0.05634172149453714
17,NSGA2,29,0,success,"[ 72.314  74.999 183.871 208.907   4.999   1.594   0.6    35.      1.
   9.828  82.94  207.619 250.663   1.331   0.982   0.485]",0.7275655800179778,0.08690968844112779
17,NSGA2,29,1,success,"[ 72.9855   74.99925 189.1825  209.18025   5.0755    1.5955    0.6
  35.        1.        9.34     82.3175  207.71425 242.956     1.29825
   0.9865    0.485  ]",0.72407353550412,0.06603467830317056
17,NSGA2,29,2,success,"[ 73.657   74.9995 194.494  209.4535   5.152    1.597    0.6     35.
   1.       8.852   81.695  207.8095 235.249    1.2655   0.991    0.485 ]",0.719184764646934,0.045210605047646846
17,NSGA2,29,3,success,"[ 74.3285   74.99975 199.8055  209.72675   5.2285    1.5985    0.6
  35.        1.        8.364    81.0725  207.90475 227.542     1.23275
   0.9955    0.485  ]",0.7136647045535728,0.025401307150119998
17,NSGA2,29,4,success,"[ 75.     75.    205.117 210.      5.305   1.6     0.6    35.      1.
   7.876  80.45  208.    219.835   1.2     1.      0.485]",0.709403852592854,0.00438216078669621
18,NSGA2,0,0,success,"[ 75.     61.111 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
18,NSGA2,0,1,success,"[ 75.     61.27  210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    279.05    1.2     1.      0.485]",0.5532269326399066,-0.0025748991980447627
18,NSGA2,0,2,success,"[ 75.     61.429 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    278.1     1.2     1.      0.485]",0.5533888856738123,-0.002685098490433448
18,NSGA2,0,3,success,"[ 75.     61.588 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    277.15    1.2     1.      0.485]",0.5535523324056002,-0.0027944961993662414
18,NSGA2,0,4,success,"[ 75.     61.747 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    276.2     1.2     1.      0.485]",0.5537159961206622,-0.0029039311852547644
18,NSGA2,1,0,success,"[ 75.     75.    210.    228.85    5.      1.6     0.593  68.602   1.
   1.81   83.    208.    280.      1.494   1.      0.479]",0.7548428840753214,0.09947931803351936
18,NSGA2,1,1,success,"[ 75.       75.      210.      232.241     5.        1.59925   0.594
  66.11125   1.        1.81975  83.      208.      280.        1.434
   1.        0.4805 ]",0.7451735869760886,0.11408424529993143
18,NSGA2,1,2,success,"[ 75.      75.     210.     235.632    5.       1.5985   0.595   63.6205
   1.       1.8295  83.     208.     280.       1.374    1.       0.482 ]",0.7626753212234118,0.10525756123200816
18,NSGA2,1,3,not_converged,"[ 75.       75.      210.      239.023     5.        1.59775   0.596
  61.12975   1.        1.83925  83.      208.      280.        1.314
   1.        0.4835 ]",,
18,NSGA2,2,0,success,"[ 75.     75.    210.    222.222   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5665720229707083,0.031006439732823684
18,NSGA2,2,1,success,"[ 73.36225  75.      210.      221.95075   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5663325321636762,0.0307320302463279
18,NSGA2,2,2,success,"[ 71.7245  75.     210.     221.6795   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5661034963479834,0.03047274927167753
18,NSGA2,2,3,success,"[ 70.08675  75.      210.      221.40825   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5658790424612085,0.030218195993869164
18,NSGA2,2,4,success,"[ 68.449  75.    210.    221.137   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5645612876793117,0.03066237195173277
18,NSGA2,3,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.5     0.485]",0.5529571394033576,-0.005765731938178648
18,NSGA2,3,1,success,"[ 74.8605   75.00525 209.973   210.12425   4.9985    1.6       0.6
  35.        1.        1.57075  82.81025 208.12375 278.7565    1.2
   0.4895    0.485  ]",0.6740464490389829,-0.00378414424477972
18,NSGA2,3,2,success,"[ 74.721   75.0105 209.946  210.2485   4.997    1.6      0.6     35.
   1.       1.8415  82.6205 208.2475 277.513    1.2      0.479    0.485 ]",0.6742837662542984,-0.0034863726541071636
18,NSGA2,3,3,success,"[ 74.5815   75.01575 209.919   210.37275   4.9955    1.6       0.6
  35.        1.        2.11225  82.43075 208.37125 276.2695    1.2
   0.4685    0.485  ]",0.6745080498511979,-0.0031885977466990746
18,NSGA2,3,4,success,"[ 74.442  75.021 209.892 210.497   4.994   1.6     0.6    35.      1.
   2.383  82.241 208.495 275.026   1.2     0.458   0.485]",0.6747383029752464,-0.002889546358994421
